id,latitude,longitude,time,type
10109,31.21966568559905,121.41144404736622,2007-11-01 09:24:00,aligned
10109,31.2246,121.40889,,vertex
10109,31.22154,121.4105,,vertex
10109,31.21985,121.41136,,vertex
10109,31.224790000000212,121.4093,2007-11-01 09:25:00,aligned
10109,31.22641,121.41611,,vertex
10109,31.22579,121.4143,,vertex
10109,31.22524,121.41368,,vertex
10109,31.227134459459858,121.41675175675611,2007-11-01 09:27:00,aligned
10109,31.22987,121.41968,,vertex
10109,31.22937,121.41847,,vertex
10109,31.22746,121.41697,,vertex
10109,31.229815837623207,121.41959042376274,2007-11-01 09:28:00,aligned
10109,31.23106,121.42279,,vertex
10109,31.23115,121.42243,,vertex
10109,31.22987,121.41968,,vertex
10109,31.233299999999872,121.42342000000048,2007-11-01 09:30:00,aligned
10109,31.234329999999318,121.42428000000058,2007-11-01 09:31:00,aligned
10109,31.24502,121.43679,,vertex
10109,31.24394,121.43514,,vertex
10109,31.24224,121.43301,,vertex
10109,31.24026,121.43105,,vertex
10109,31.23899,121.4277,,vertex
10109,31.237,121.42636,,vertex
10109,31.23533,121.42512,,vertex
10109,31.245670000000246,121.43827999999979,2007-11-01 09:36:00,aligned
10109,31.24585,121.43885,,vertex
10109,31.24619999999959,121.44028999999995,2007-11-01 09:37:00,aligned
10109,31.2468,121.44311,,vertex
10109,31.2462,121.44029,,vertex
10109,31.247098329665196,121.44508514812348,2007-11-01 09:38:00,aligned
10109,31.247330991115817,121.44662552738353,2007-11-01 09:39:00,aligned
10109,31.24738,121.44695,,vertex
10109,31.2468,121.44311,,vertex
10109,31.24767059197034,121.44877280417872,2007-11-01 09:40:00,aligned
10109,31.2493,121.44793,,vertex
10109,31.24738,121.44695,,vertex
10109,31.249120000000403,121.44804000000062,2007-11-01 09:41:00,aligned
10109,31.24971,121.44877,,vertex
10109,31.2493,121.44793,,vertex
10109,31.249470000000656,121.44938999999925,2007-11-01 09:42:00,aligned
10109,31.24913000000015,121.45028000000042,2007-11-01 09:42:00,aligned
10109,31.248849999999948,121.4509799999991,2007-11-01 09:51:00,aligned
10109,31.2479,121.45141,,vertex
10109,31.24789,121.45118,,vertex
10109,31.24885,121.45098,,vertex
10109,31.2479000000003,121.4521,2007-11-01 09:53:00,aligned
10109,31.2479,121.45371,,vertex
10109,31.24792,121.45264,,vertex
10109,31.2479,121.45141,,vertex
10109,31.247445363073073,121.45604694015896,2007-11-01 09:54:00,aligned
10109,31.24287,121.4585,,vertex
10109,31.24386,121.45809,,vertex
10109,31.241250239502854,121.45898191165595,2007-11-01 09:55:00,aligned
10109,31.23655,121.46159,,vertex
10109,31.23861,121.46048,,vertex
10109,31.24021,121.45963,,vertex
10109,31.24072,121.45942,,vertex
10109,31.2365,121.46159000000029,2007-11-01 09:56:00,aligned
10109,31.23066,121.46251,,vertex
10109,31.23105,121.46249,,vertex
10109,31.23278,121.46237,,vertex
10109,31.23381,121.46219,,vertex
10109,31.23592,121.46176,,vertex
10109,31.23655,121.46159,,vertex
10109,31.23083106569351,121.46232943065705,2007-11-01 09:57:00,aligned
10109,31.22455,121.46632,,vertex
10109,31.22506,121.46587,,vertex
10109,31.22529,121.46565,,vertex
10109,31.22553,121.46539,,vertex
10109,31.22567,121.46522,,vertex
10109,31.22626,121.46457,,vertex
10109,31.22763,121.46328,,vertex
10109,31.22786,121.46314,,vertex
10109,31.22895,121.46269,,vertex
10109,31.22947,121.46261,,vertex
10109,31.23066,121.46251,,vertex
10109,31.224495294118217,121.46610117647045,2007-11-01 09:58:00,aligned
10109,31.22127,121.46512,,vertex
10109,31.2228,121.46536,,vertex
10109,31.2233,121.46543,,vertex
10109,31.22358,121.46612,,vertex
10109,31.22442,121.4658,,vertex
10109,31.22455,121.46632,,vertex
10109,31.21802227384151,121.46614831986567,2007-11-01 09:59:00,aligned
10109,31.21043,121.46858,,vertex
10109,31.2108,121.46845,,vertex
10109,31.21113,121.46831,,vertex
10109,31.2127,121.46742,,vertex
10109,31.21337,121.46699,,vertex
10109,31.21563,121.46591,,vertex
10109,31.21749,121.46618,,vertex
10109,31.21778,121.46626,,vertex
10109,31.210323780316017,121.46817189279406,2007-11-01 10:00:00,aligned
10109,31.20776,121.46642,,vertex
10109,31.21006,121.46741,,vertex
10109,31.2075186624578,121.46561510554339,2007-11-01 10:01:00,aligned
10109,31.20708,121.46287,,vertex
10109,31.20741,121.46503,,vertex
10109,31.20662524835631,121.461733299692,2007-11-01 10:02:00,aligned
10109,31.20307,121.46338,,vertex
10109,31.20644,121.46219,,vertex
10109,31.20685,121.46294,,vertex
10109,31.20708,121.46287,,vertex
10109,31.20299999999952,121.46312999999958,2007-11-01 10:04:00,aligned
10109,31.19956,121.461,,vertex
10109,31.20121,121.46034,,vertex
10109,31.199140000000625,121.46258000000074,2007-11-01 10:05:00,aligned
10109,31.197,121.4632,,vertex
10109,31.19914,121.46258,,vertex
10109,31.19956,121.461,,vertex
10109,31.197000000000116,121.46319999999963,2007-11-01 10:06:00,aligned
10109,31.1961,121.459,,vertex
10109,31.1965,121.46096,,vertex
10109,31.197,121.4632,,vertex
10109,31.19530504109568,121.4595078904107,2007-11-01 10:07:00,aligned
10109,31.1961,121.459,,vertex
10109,31.19583000000057,121.45838999999927,2007-11-01 10:08:00,aligned
10109,31.19497,121.45624,,vertex
10109,31.194531027027406,121.45642583783768,2007-11-01 10:09:00,aligned
10109,31.19497,121.45624,,vertex
10109,31.196099999999205,121.45900000000023,2007-11-01 10:10:00,aligned
10109,31.1961,121.459,,vertex
10109,31.195046630136787,121.45967298630107,2007-11-01 10:11:00,aligned
10109,31.19394,121.46038,,vertex
10109,31.19383999999991,121.46021000000059,2007-11-01 10:12:00,aligned
10109,31.19478,121.46189,,vertex
10109,31.19394,121.46038,,vertex
10109,31.193939999999202,121.46037999999993,2007-11-01 10:13:00,aligned
10109,31.19614,121.46433,,vertex
10109,31.19572,121.46357,,vertex
10109,31.19527,121.46278,,vertex
10109,31.19478,121.46189,,vertex
10109,31.196319999999105,121.46464999999938,2007-11-01 10:14:00,aligned
10109,31.19817,121.46965,,vertex
10109,31.198,121.46914,,vertex
10109,31.19729,121.46701,,vertex
10109,31.19674,121.46553,,vertex
10109,31.19664,121.4653,,vertex
10109,31.198752579073254,121.47131598458203,2007-11-01 10:15:00,aligned
10109,31.20164,121.47183,,vertex
10109,31.19924,121.47272,,vertex
10109,31.202433101247166,121.47154137905682,2007-11-01 10:16:00,aligned
10109,31.2035,121.48517,,vertex
10109,31.20201,121.48109,,vertex
10109,31.20171,121.48018,,vertex
10109,31.20083,121.47751,,vertex
10109,31.20063,121.4769,,vertex
10109,31.19977,121.47305,,vertex
10109,31.20164,121.47183,,vertex
10109,31.203380860596152,121.48484346978252,2007-11-01 10:30:00,aligned
10109,31.20171,121.48018,,vertex
10109,31.20201,121.48109,,vertex
10109,31.2035,121.48517,,vertex
10109,31.20131768815224,121.47899414828046,2007-11-01 10:31:00,aligned
10109,31.19977,121.47305,,vertex
10109,31.20063,121.4769,,vertex
10109,31.20083,121.47751,,vertex
10109,31.20127,121.47885,,vertex
10109,31.199940000000424,121.47276000000005,2007-11-01 10:32:00,aligned
10109,31.20491,121.47064,,vertex
10109,31.20164,121.47183,,vertex
10109,31.20518350676292,121.47052439404942,2007-11-01 10:33:00,aligned
10109,31.20588,121.47023,,vertex
10109,31.206736594252032,121.4699230537266,2007-11-01 10:34:00,aligned
10109,31.22064,121.46698,,vertex
10109,31.21952,121.46668,,vertex
10109,31.21778,121.46626,,vertex
10109,31.21749,121.46618,,vertex
10109,31.21563,121.46591,,vertex
10109,31.21337,121.46699,,vertex
10109,31.2127,121.46742,,vertex
10109,31.21113,121.46831,,vertex
10109,31.2108,121.46845,,vertex
10109,31.21043,121.46858,,vertex
10109,31.20979,121.46882,,vertex
10109,31.20937,121.46898,,vertex
10109,31.20911,121.46908,,vertex
10109,31.20817,121.46942,,vertex
10109,31.20708,121.4698,,vertex
10109,31.22032775959507,121.46689636417793,2007-11-01 10:37:00,aligned
10109,31.22314,121.46708,,vertex
10109,31.22064,121.46698,,vertex
10109,31.2233,121.46698000000055,2007-11-01 10:38:00,aligned
10109,31.22626,121.46457,,vertex
10109,31.22567,121.46522,,vertex
10109,31.22553,121.46539,,vertex
10109,31.22529,121.46565,,vertex
10109,31.22506,121.46587,,vertex
10109,31.22455,121.46632,,vertex
10109,31.22388,121.46679,,vertex
10109,31.227154792452538,121.4636597735854,2007-11-01 10:39:00,aligned
10109,31.23278,121.46237,,vertex
10109,31.23105,121.46249,,vertex
10109,31.23066,121.46251,,vertex
10109,31.22947,121.46261,,vertex
10109,31.22895,121.46269,,vertex
10109,31.22786,121.46314,,vertex
10109,31.22763,121.46328,,vertex
10109,31.232780000000275,121.46237000000059,2007-11-01 10:40:00,aligned
10109,31.23655,121.46159,,vertex
10109,31.23592,121.46176,,vertex
10109,31.23381,121.46219,,vertex
10109,31.237737469774032,121.4609901908224,2007-11-01 10:41:00,aligned
10109,31.238369999999122,121.46063000000089,2007-11-01 10:42:00,aligned
10109,31.23655,121.46159,,vertex
10109,31.23580000000038,121.45952999999957,2007-11-01 10:43:00,aligned
10109,31.23478,121.45673,,vertex
10109,31.23568,121.45913,,vertex
10109,31.23573,121.45928,,vertex
10109,31.233866941538828,121.45497105230757,2007-11-01 10:44:00,aligned
10109,31.23251,121.45174,,vertex
10109,31.233,121.4529,,vertex
10109,31.23333,121.45373,,vertex
10109,31.232264592155392,121.45104212144005,2007-11-01 10:45:00,aligned
10109,31.23087,121.44667,,vertex
10109,31.23147,121.44856,,vertex
10109,31.23209,121.45051,,vertex
10109,31.230347587557475,121.4454791243262,2007-11-01 10:46:00,aligned
10109,31.22994,121.44455,,vertex
10109,31.22993999999926,121.44454999999965,2007-11-01 10:47:00,aligned
10109,31.22983492636668,121.44428609413181,2007-11-01 10:48:00,aligned
10109,31.22932174420097,121.44300937410938,2007-11-01 10:48:00,aligned
10109,31.22788,121.43989,,vertex
10109,31.22904,121.44232,,vertex
10109,31.227822924528166,121.43978726415084,2007-11-01 10:49:00,aligned
10109,31.22788,121.43989,,vertex
10109,31.228664355312684,121.43940328630441,2007-11-01 10:49:00,aligned
10109,31.22981,121.43869,,vertex
10109,31.229377287932145,121.43810760904418,2007-11-01 10:50:00,aligned
10109,31.22887,121.4318,,vertex
10109,31.22735,121.43397,,vertex
10109,31.22731,121.43497,,vertex
10109,31.22909,121.43778,,vertex
10109,31.230034023738803,121.43053751335316,2007-11-01 10:52:00,aligned
10109,31.23333,121.42792,,vertex
10109,31.2323,121.42885,,vertex
10109,31.23313680848566,121.4277099425602,2007-11-01 10:53:00,aligned
10109,31.23333,121.42792,,vertex
10109,31.234799268680344,121.42629968203492,2007-11-01 10:54:00,aligned
10109,31.23533,121.42512,,vertex
10109,31.23752098716982,121.4223164012844,2007-11-01 10:55:00,aligned
10109,31.24093,121.41791,,vertex
10109,31.23947,121.41978,,vertex
10109,31.23837,121.42123,,vertex
10109,31.240049071511034,121.41903831251663,2007-11-01 10:56:00,aligned
10109,31.240864347339198,121.41799408936647,2007-11-01 10:57:00,aligned
10109,31.24093,121.41791,,vertex
10109,31.241707559982984,121.41923697362401,2007-11-01 10:58:00,aligned
10109,31.242409910735166,121.42043559616573,2007-11-01 10:58:00,aligned
10109,31.241143567278314,121.4182744711036,2007-11-01 10:59:00,aligned
10109,31.24093,121.41791,,vertex
10109,31.239714193657345,121.41946723141159,2007-11-01 11:01:00,aligned
10109,31.23837,121.42123,,vertex
10109,31.23947,121.41978,,vertex
10109,31.24093,121.41791,,vertex
10109,31.23557091803808,121.4248117200092,2007-11-01 11:02:00,aligned
10109,31.22983,121.4229,,vertex
10109,31.23007,121.42287,,vertex
10109,31.23106,121.42279,,vertex
10109,31.23533,121.42512,,vertex
10109,31.22679000000062,121.42317999999926,2007-11-01 11:05:00,aligned
10109,31.22606,121.42299,,vertex
10109,31.226111272000804,121.4228965040005,2007-11-01 11:06:00,aligned
10109,31.22489,121.42435,,vertex
10109,31.22606,121.42299,,vertex
10109,31.222,121.42601000000053,2007-11-01 11:08:00,aligned
10109,31.2198,121.42682,,vertex
10109,31.22119,121.42635,,vertex
10109,31.21869771254159,121.42725030472997,2007-11-01 11:08:00,aligned
10109,31.218229957318012,121.42743290436263,2007-11-01 11:09:00,aligned
10109,31.21743,121.42776,,vertex
10109,31.21793,121.42755,,vertex
10109,31.2198,121.42682,,vertex
10109,31.217280000000756,121.4275,2007-11-01 11:09:00,aligned
10109,31.21743,121.42776,,vertex
10109,31.21661420118348,121.42807408284075,2007-11-01 11:10:00,aligned
10109,31.21602,121.42833,,vertex
10109,31.21572964365238,121.42763387527874,2007-11-01 11:10:00,aligned
10109,31.215322138816607,121.42690996401028,2007-11-01 11:11:00,aligned
10109,31.21499,121.42645,,vertex
10109,31.21516,121.42666,,vertex
10109,31.21383323077007,121.4255918461533,2007-11-01 11:11:00,aligned
10109,31.21362,121.42547,,vertex
10109,31.21306999999979,121.42526999999922,2007-11-01 11:12:00,aligned
10109,31.2126,121.42448,,vertex
10109,31.2124,121.4241,,vertex
10109,31.21225,121.42367,,vertex
10109,31.212139999999636,121.42466999999982,2007-11-01 11:12:00,aligned
10109,31.21202,121.42157,,vertex
10109,31.21206,121.42186,,vertex
10109,31.21225,121.42367,,vertex
10109,31.2124,121.4241,,vertex
10109,31.2126,121.42448,,vertex
10109,31.211805648648678,121.42162289189216,2007-11-01 11:13:00,aligned
10109,31.21147,121.41879,,vertex
10109,31.21202,121.42157,,vertex
10109,31.211397401219333,121.4184773807595,2007-11-01 11:13:00,aligned
10109,31.21075,121.41571,,vertex
10109,31.21094,121.41655,,vertex
10109,31.21098,121.41668,,vertex
10109,31.210781534313316,121.41584941485797,2007-11-01 11:13:00,aligned
10109,31.2088,121.41927,,vertex
10109,31.21147,121.41879,,vertex
10109,31.21098,121.41668,,vertex
10109,31.21094,121.41655,,vertex
10109,31.21075,121.41571,,vertex
10109,31.2088,121.41926999999981,2007-11-01 11:15:00,aligned
10109,31.2078,121.41909000000072,2007-11-01 11:15:00,aligned
10109,31.2075,121.41898,,vertex
10109,31.20685757006931,121.4187968115195,2007-11-01 11:16:00,aligned
10109,31.20607,121.41858,,vertex
10109,31.20458999999937,121.41817000000032,2007-11-01 11:17:00,aligned
10109,31.20329,121.41776,,vertex
10109,31.203349999999773,121.4176,2007-11-01 11:17:00,aligned
10109,31.203659734583162,121.4155097364739,2007-11-01 11:18:00,aligned
10109,31.20371999999952,121.41514000000046,2007-11-01 11:18:00,aligned
10109,31.20282,121.41197,,vertex
10109,31.20296,121.41242,,vertex
10109,31.20355,121.41422,,vertex
10109,31.20375,121.41488,,vertex
10109,31.20227999999952,121.4105,2007-11-01 11:19:00,aligned
10109,31.2018,121.40874,,vertex
10109,31.201750000000175,121.40740999999929,2007-11-01 11:20:00,aligned
10109,31.202579999999216,121.40286999999938,2007-11-01 11:21:00,aligned
10109,31.20262,121.40264,,vertex
10109,31.200440000000526,121.40147000000019,2007-11-01 11:22:00,aligned
10109,31.19578,121.40188,,vertex
10109,31.19692,121.40037,,vertex
10109,31.19817,121.40074,,vertex
10109,31.19858,121.39883,,vertex
10109,31.2006,121.39946,,vertex
10109,31.19999,121.40128,,vertex
10109,31.20262,121.40264,,vertex
10109,31.195418545517477,121.4034816172763,2007-11-01 11:25:00,aligned
10109,31.1952,121.40445,,vertex
10109,31.19517986866771,121.40480453512941,2007-11-01 11:26:00,aligned
10109,31.195026727702977,121.40750151766137,2007-11-01 11:26:00,aligned
10109,31.19496,121.40878,,vertex
10109,31.19502,121.40762,,vertex
10109,31.19496000000072,121.40877999999924,2007-11-01 11:27:00,aligned
10109,31.1961,121.40876999999949,2007-11-01 11:27:00,aligned
10109,31.19798,121.41145,,vertex
10109,31.19824,121.40877,,vertex
10109,31.19496,121.40878,,vertex
10109,31.198239999999714,121.40876999999949,2007-11-01 11:27:00,aligned
10109,31.1981579906207,121.4096153274482,2007-11-01 11:28:00,aligned
10109,31.19789,121.41231,,vertex
10109,31.19798,121.41145,,vertex
10109,31.197980000000825,121.4121,2007-11-01 11:28:00,aligned
10109,31.19789,121.41231,,vertex
10109,31.197700000000623,121.4146,2007-11-01 11:28:00,aligned
10109,31.19741,121.41672,,vertex
10109,31.19745,121.41651,,vertex
10109,31.197369999999864,121.417,2007-11-01 11:29:00,aligned
10109,31.19731,121.41724,,vertex
10109,31.19822000000022,121.41688000000016,2007-11-01 11:31:00,aligned
10109,31.19978000000083,121.41621000000072,2007-11-01 11:31:00,aligned
10109,31.20180000000073,121.4154099999991,2007-11-01 11:31:00,aligned
10109,31.20292999999947,121.41509999999965,2007-11-01 11:31:00,aligned
10109,31.20314999999937,121.41503999999935,2007-11-01 11:32:00,aligned
10109,31.20375,121.41488,,vertex
10109,31.203397926953446,121.41711596166202,2007-11-01 11:59:00,aligned
10109,31.20329,121.41776,,vertex
10109,31.2036,121.41796000000016,2007-11-01 11:59:00,aligned
10109,31.204954266648684,121.41826503774595,2007-11-01 11:59:00,aligned
10109,31.205939999999828,121.41854000000006,2007-11-01 12:00:00,aligned
10109,31.20607,121.41858,,vertex
10109,31.20550000000003,121.42024000000077,2007-11-01 12:00:00,aligned
10109,31.20372,121.42533,,vertex
10109,31.20516,121.42131,,vertex
10109,31.2055,121.42024,,vertex
10109,31.20607,121.41858,,vertex
10109,31.204900003948012,121.42203582230974,2007-11-01 12:00:00,aligned
10109,31.204185453108963,121.4240306100689,2007-11-01 12:00:00,aligned
10109,31.2038021164851,121.42510075814393,2007-11-01 12:01:00,aligned
10109,31.2018,121.42499,,vertex
10109,31.20372,121.42533,,vertex
10109,31.20161999999982,121.42449000000073,2007-11-01 12:02:00,aligned
10109,31.20108000000073,121.42312000000078,2007-11-01 12:02:00,aligned
10109,31.2006,121.42194,,vertex
10109,31.200150000000576,121.42098000000027,2007-11-01 12:03:00,aligned
10109,31.199420000000828,121.41955000000002,2007-11-01 12:03:00,aligned
10109,31.199930000000677,121.42054000000047,2007-11-01 12:03:00,aligned
10109,31.2006,121.42194,,vertex
10109,31.20067999999992,121.42212000000058,2007-11-01 12:04:00,aligned
10109,31.20108000000073,121.42312000000078,2007-11-01 12:04:00,aligned
10109,31.2018,121.42499,,vertex
10109,31.20180000000073,121.42499000000083,2007-11-01 12:04:00,aligned
10109,31.2018,121.42499,,vertex
10109,31.202496535720844,121.4251210743645,2007-11-01 12:04:00,aligned
10109,31.20372,121.42533,,vertex
10109,31.20373862191453,121.42527801382012,2007-11-01 12:05:00,aligned
10109,31.20372,121.42533,,vertex
10109,31.2048,121.42552999999992,2007-11-01 12:05:00,aligned
10109,31.20516,121.42558,,vertex
10109,31.205159999999523,121.42558000000048,2007-11-01 12:05:00,aligned
10109,31.20516,121.42558,,vertex
10109,31.205725025907057,121.4233329015549,2007-11-01 12:06:00,aligned
10109,31.20623,121.42162,,vertex
10109,31.2061,121.42162000000047,2007-11-01 12:06:00,aligned
10109,31.20664,121.42071,,vertex
10109,31.20623,121.42162,,vertex
10109,31.20671977509371,121.42055906716952,2007-11-01 12:06:00,aligned
10109,31.20733272603728,121.41931613886771,2007-11-01 12:07:00,aligned
10109,31.2075,121.41898,,vertex
10109,31.20781999999963,121.4185,2007-11-01 12:07:00,aligned
10109,31.20837215523869,121.41713478913293,2007-11-01 12:07:00,aligned
10109,31.20898,121.41579,,vertex
10109,31.20897999999943,121.41579000000041,2007-11-01 12:08:00,aligned
10109,31.20895,121.41554,,vertex
10109,31.20898,121.41579,,vertex
10109,31.208574726840734,121.41512707838488,2007-11-01 12:08:00,aligned
10109,31.20722,121.41424,,vertex
10109,31.20741000000089,121.41343999999975,2007-11-01 12:09:00,aligned
10109,31.20743,121.41308,,vertex
10109,31.208490000000893,121.41262000000046,2007-11-01 12:09:00,aligned
10109,31.20898,121.41579,,vertex
10109,31.20895,121.41554,,vertex
10109,31.20722,121.41424,,vertex
10109,31.20743,121.41308,,vertex
10109,31.2093,121.41585000000072,2007-11-01 12:10:00,aligned
10109,31.20897999999943,121.41579000000041,2007-11-01 12:11:00,aligned
10109,31.20898,121.41579,,vertex
10109,31.208119968951546,121.41765784217303,2007-11-01 12:11:00,aligned
10109,31.207619999999224,121.41873000000072,2007-11-01 12:12:00,aligned
10109,31.2075,121.41898,,vertex
10109,31.20715503547119,121.41967645584883,2007-11-01 12:12:00,aligned
10109,31.20664,121.42071,,vertex
10109,31.206599999999526,121.4208,2007-11-01 12:12:00,aligned
10109,31.20623,121.42162,,vertex
10109,31.206019999999626,121.42235000000022,2007-11-01 12:13:00,aligned
10109,31.205659999999625,121.42358000000007,2007-11-01 12:13:00,aligned
10109,31.20516,121.42558,,vertex
10109,31.2051,121.42558000000048,2007-11-01 12:13:00,aligned
10109,31.20516,121.42558,,vertex
10109,31.20614424111981,121.42516587728726,2007-11-01 12:13:00,aligned
10109,31.2071,121.42456000000078,2007-11-01 12:14:00,aligned
10109,31.2075,121.42459999999977,2007-11-01 12:14:00,aligned
10109,31.21019,121.42473,,vertex
10109,31.20857,121.42465,,vertex
10109,31.2116,121.42470000000088,2007-11-01 12:16:00,aligned
10109,31.21362,121.42547,,vertex
10109,31.2126,121.42448,,vertex
10109,31.214029999999184,121.42571000000083,2007-11-01 12:17:00,aligned
10109,31.21602,121.42833,,vertex
10109,31.21516,121.42666,,vertex
10109,31.21499,121.42645,,vertex
10109,31.216128917197583,121.42852968152822,2007-11-01 12:18:00,aligned
10109,31.13847,121.49486,,vertex
10109,31.14003,121.49318,,vertex
10109,31.14012,121.49334,,vertex
10109,31.14166,121.49632,,vertex
10109,31.14363,121.49563,,vertex
10109,31.14544,121.49493,,vertex
10109,31.14872,121.49368,,vertex
10109,31.15758,121.49175,,vertex
10109,31.15917,121.49121,,vertex
10109,31.16108,121.49031,,vertex
10109,31.16127,121.49022,,vertex
10109,31.16276,121.48958,,vertex
10109,31.16124,121.48618,,vertex
10109,31.16505,121.48625,,vertex
10109,31.16954,121.48509,,vertex
10109,31.17258,121.48431,,vertex
10109,31.17498,121.48371,,vertex
10109,31.17738,121.48288,,vertex
10109,31.17905,121.48175,,vertex
10109,31.19729,121.46701,,vertex
10109,31.19674,121.46553,,vertex
10109,31.19664,121.4653,,vertex
10109,31.19942,121.46452,,vertex
10109,31.19914,121.46258,,vertex
10109,31.19956,121.461,,vertex
10109,31.20121,121.46034,,vertex
10109,31.20269,121.45968,,vertex
10109,31.2023,121.4568,,vertex
10109,31.20164,121.45205,,vertex
10109,31.20237,121.45157,,vertex
10109,31.2031,121.45111,,vertex
10109,31.20229,121.44878,,vertex
10109,31.20256,121.44866,,vertex
10109,31.20528,121.44813,,vertex
10109,31.20787,121.44764,,vertex
10109,31.21049,121.44714,,vertex
10109,31.21052,121.44483,,vertex
10109,31.2106,121.44314,,vertex
10109,31.21087,121.44295,,vertex
10109,31.21162,121.44235,,vertex
10109,31.21236,121.44209,,vertex
10109,31.21247,121.43938,,vertex
10109,31.21259,121.43637,,vertex
10109,31.2127,121.43457,,vertex
10109,31.21338,121.43277,,vertex
10109,31.21308,121.43197,,vertex
10109,31.21537,121.43048,,vertex
10109,31.21553,121.43027,,vertex
10109,31.21641,121.42898,,vertex
10109,31.1365,121.4962000000009,2007-11-01 12:19:00,aligned
10109,31.22513,121.4373,,vertex
10109,31.22448,121.43766,,vertex
10109,31.22328,121.43823,,vertex
10109,31.22184,121.43858,,vertex
10109,31.21895,121.43916,,vertex
10109,31.21735,121.43987,,vertex
10109,31.21617,121.44055,,vertex
10109,31.21443,121.44132,,vertex
10109,31.21236,121.44209,,vertex
10109,31.21162,121.44235,,vertex
10109,31.21087,121.44295,,vertex
10109,31.2106,121.44314,,vertex
10109,31.21052,121.44483,,vertex
10109,31.21049,121.44714,,vertex
10109,31.20787,121.44764,,vertex
10109,31.20528,121.44813,,vertex
10109,31.20256,121.44866,,vertex
10109,31.20229,121.44878,,vertex
10109,31.2031,121.45111,,vertex
10109,31.20237,121.45157,,vertex
10109,31.20164,121.45205,,vertex
10109,31.2023,121.4568,,vertex
10109,31.20269,121.45968,,vertex
10109,31.20121,121.46034,,vertex
10109,31.19956,121.461,,vertex
10109,31.19914,121.46258,,vertex
10109,31.19942,121.46452,,vertex
10109,31.19664,121.4653,,vertex
10109,31.19674,121.46553,,vertex
10109,31.19729,121.46701,,vertex
10109,31.17905,121.48175,,vertex
10109,31.17738,121.48288,,vertex
10109,31.17498,121.48371,,vertex
10109,31.17258,121.48431,,vertex
10109,31.16954,121.48509,,vertex
10109,31.16505,121.48625,,vertex
10109,31.16124,121.48618,,vertex
10109,31.16276,121.48958,,vertex
10109,31.16127,121.49022,,vertex
10109,31.16108,121.49031,,vertex
10109,31.15917,121.49121,,vertex
10109,31.15758,121.49175,,vertex
10109,31.14872,121.49368,,vertex
10109,31.14544,121.49493,,vertex
10109,31.14363,121.49563,,vertex
10109,31.14166,121.49632,,vertex
10109,31.14012,121.49334,,vertex
10109,31.14003,121.49318,,vertex
10109,31.13847,121.49486,,vertex
10109,31.222830000000613,121.43192000000039,2007-11-01 12:22:00,aligned
10109,31.224371371927013,121.43595479777979,2007-11-01 12:23:00,aligned
10109,31.22513,121.4373,,vertex
10109,31.225859154362475,121.43769079194678,2007-11-01 12:24:00,aligned
10109,31.22624999999971,121.43793999999929,2007-11-01 12:25:00,aligned
10109,31.22654,121.43816,,vertex
10109,31.226409999999305,121.4384199999999,2007-11-01 12:26:00,aligned
10109,31.22904,121.44232,,vertex
10109,31.22788,121.43989,,vertex
10109,31.22654,121.43816,,vertex
10109,31.22909731113148,121.44246022936373,2007-11-01 12:27:00,aligned
10109,31.22994,121.44455,,vertex
10109,31.230384375944013,121.44556298602457,2007-11-01 12:28:00,aligned
10109,31.230865227920816,121.44665912171396,2007-11-01 12:28:00,aligned
10109,31.23087,121.44667,,vertex
10109,31.231109676143458,121.44651298640306,2007-11-01 12:28:00,aligned
10109,31.23435,121.444,,vertex
10109,31.23313,121.44525,,vertex
10109,31.234930653658296,121.4434390829271,2007-11-01 12:29:00,aligned
10109,31.23566,121.44276,,vertex
10109,31.23610474756998,121.44230452415489,2007-11-01 12:30:00,aligned
10109,31.237264692307622,121.44097253846162,2007-11-01 12:32:00,aligned
10109,31.23736,121.44085,,vertex
10109,31.23640245834331,121.43813370924899,2007-11-01 12:33:00,aligned
10109,31.2348,121.4334,,vertex
10109,31.23569,121.43602,,vertex
10109,31.23618,121.43749,,vertex
10109,31.235420000000886,121.43296999999933,2007-11-01 12:35:00,aligned
10109,31.2375,121.43147,,vertex
10109,31.23671,121.43206,,vertex
10109,31.23747000000003,121.43141000000054,2007-11-01 12:36:00,aligned
10109,31.236906580599285,121.42911238088455,2007-11-01 12:37:00,aligned
10109,31.23682,121.42836,,vertex
10109,31.23689000000013,121.42754000000008,2007-11-01 12:37:00,aligned
10109,31.23694085297231,121.42699448629406,2007-11-01 12:38:00,aligned
10109,31.23899,121.4277,,vertex
10109,31.23682,121.42836,,vertex
10109,31.237,121.42640999999952,2007-11-01 12:39:00,aligned
10109,31.237929999999324,121.42672000000078,2007-11-01 12:39:00,aligned
10109,31.23899,121.4277,,vertex
10109,31.239182945699643,121.4280595386831,2007-11-01 12:40:00,aligned
10109,31.23960000000079,121.4295,2007-11-01 12:40:00,aligned
10109,31.23990000000049,121.4306,2007-11-01 12:41:00,aligned
10109,31.24026,121.43105,,vertex
10109,31.239879999999175,121.43135000000024,2007-11-01 12:41:00,aligned
10109,31.23944,121.43216,,vertex
10109,31.23920213844193,121.43261002472155,2007-11-01 12:42:00,aligned
10109,31.23883,121.43329,,vertex
10109,31.238693531157445,121.43355261127616,2007-11-01 12:44:00,aligned
10109,31.23569,121.43602,,vertex
10109,31.23764,121.4345,,vertex
